,Waktu,Pipi
90,17:37.1,0.30517625571392876
91,17:37.1,0.3150616174317058
92,17:37.1,0.3250218563738401
93,17:37.2,0.33505174567915524
94,17:37.2,0.34514602428022967
95,17:37.2,0.35529939987601233
96,17:37.2,0.36550655199582754
97,17:37.2,0.3757621352235335
98,17:37.2,0.38606078265382543
99,17:37.2,0.3963971096378216
100,17:37.2,0.4067657178155776
101,17:37.2,0.417161199359244
102,17:37.2,0.4275781413378977
103,17:37.2,0.4380111301698632
104,17:37.2,0.4484547561687988
105,17:37.2,0.45890361816855296
106,17:37.2,0.4693523281772793
107,17:37.2,0.4797955160250806
108,17:37.2,0.49022783402534365
109,17:37.3,0.5006439617151396
110,17:37.3,0.5110386107400343
111,17:37.3,0.5214065299167349
112,17:37.3,0.5317425104788074
113,17:37.3,0.5420413914952671
